520,spät
521,stehen
522,ok
523,Gute
524,gekommen
525,Bei
526,etwa
527,essen
528,kleine
529,jeder
530,Schwester
531,Wasser
532,spielen
533,Geschichte
534,seinem
535,liegt
536,sah
537,Mom
538,Seite
539,wenig
540,ruhig
541,Frage
542,meinst
543,überhaupt
544,fahren
545,Ganz
546,Gehen
547,Essen
548,Ruhe
549,echt
550,versucht
551,Tochter
552,Kommt
553,Einen
554,ging
555,Jahr
556,braucht
557,fast
558,neue
559,geh
560,ziemlich
561,anders
562,siehst
563,Polizei
564,Stunden
565,musste
566,Spiel
567,gewesen
568,gerne
569,finde
570,erzählt
571,Tod
572,Ort
573,Chance
574,bedeutet
575,War
576,sag
577,sagst
578,fragen
579,letzten
580,sogar
581,ersten
582,Sachen
583,Wahrheit
584,einzige
585,kurz
586,denen
587,Kommen
588,Spaß
589,Nach
590,oben
591,Mama
592,schwer
593,Schule
594,je
595,eben
596,Gesicht
597,bestimmt
598,treffen
599,niemand
600,Woche
601,Entschuldigung
602,Sorgen
603,warte
604,natürlich
605,schlecht
606,große
607,getötet
608,verstehen
609,hoffe
610,Ah
611,Sei
612,Zimmer
613,hoch
614,unserer
615,Tage
616,Teil
617,Wann
618,suchen
619,verlassen
620,zeigen
621,wollten
622,lässt
623,Wort
624,eins
625,zwischen
626,Woher
627,Schatz
628,Wissen
629,versuchen
630,Können
631,Kannst
632,nett
633,Zu
634,kriegen
635,Geht
636,Arsch
637,kleinen
638,Hab
639,weiss
640,erste
641,läuft
642,kommst
643,Freundin
644,Mensch
645,beiden
646,Ding
647,niemals
648,endlich
649,Nimm
650,muß
651,gehst
652,Heute
653,denkst
654,Herz
655,Waffe
656,Soll
657,tust
658,Dollar
659,nehme
660,Schau
661,holen
662,oft
663,drauf
664,anderes
665,Niemand
666,unten
667,Wagen
668,Yeah
669,Schön
670,wichtig
671,Mrs
672,hättest
673,allen
674,Miss
675,ihrer
676,gedacht
677,Nummer
678,würdest
679,erzählen
680,bleibt
681,Auch
682,Hände
683,Blut
684,Sehen
685,bloß
686,recht
687,bringt
688,Bett
689,Lassen
690,Eltern
691,gefällt
692,Schuld
693,eure
694,Plan
695,Krieg
696,neuen
697,Klar
698,retten
699,guter
700,während
701,ihrem
702,wären
703,Fehler
704,scheint
705,Lasst
706,gegeben
707,An
708,hör
709,glücklich
710,verdammt
711,alt
712,Platz
713,darum
714,Vielen
715,falsch
716,unseren
717,schlafen
718,Sagen
719,nächsten
720,fünf
721,frei
722,Sorge
723,Vor
724,fest
725,bereits
726,alleine
727,Denn
728,Zwei
729,Fragen
730,möglich
731,irgendwie
732,Papa
733,lernen
734,gestern
735,hierher
736,Schiff
737,vier
738,irgendwas
739,Stimmt
740,Menge
741,keiner
742,brauchst
743,Typen
744,Dass
745,Stunde
746,Szene
747,Hölle
748,einige
749,Deshalb
750,geworden
751,Telefon
752,Darf
753,Feuer
754,Wollen
755,Bin
756,Alter
757,Captain
758,Aus
759,Dieses
760,Probleme
761,Jeder
762,verstanden
763,wann
764,alten
765,gibt's
766,sondern
767,guten
768,zwar
769,eigenen
770,New
771,Körper
772,hört
773,Zum
774,gebe
775,Kumpel
776,Hund
777,nochmal
778,hab's
779,früh
780,Hören
781,trinken
782,besten
783,meines
784,schaffen
785,alte
786,Luft
787,Jemand
788,dürfen
789,Meister
790,Erde
791,Seit
792,Sicher
793,Hört
794,Zukunft
795,kaum
796,funktioniert
797,voll
798,Bleib
799,reicht
800,weh
801,stellen
802,Siehst
803,kleiner
804,großen
805,Waffen
806,Büro
807,Wahl
808,verlieren
809,Wochen
810,Damit
811,Stück
812,lieben
813,allem
814,getroffen
815,äh
816,Am
817,geschafft
818,tue
819,gefallen
820,Tja
821,Boss
822,überall
823,Sieht
824,passieren
825,lustig
826,Licht
827,gebracht
828,nennen
829,Folge
830,Gefühl
831,völlig
832,denkt
833,Schlüssel
834,drüben
835,Richtig
836,wieso
837,Leuten
838,Buch
839,laufen
840,spielt
841,früher
842,Sein
843,Sam
844,krank
845,gegangen
846,fand
847,Seine
848,Pass
849,fühle
850,Himmel
851,froh
852,leicht
853,direkt
854,langsam
855,wolltest
856,erinnern
857,zuerst
858,Krankenhaus
859,Viel
860,beste
861,welche
862,genommen
863,Arzt
864,unserem
865,Idiot
866,Machen
867,glaubst
868,jede
869,Ohne
870,groß
871,hattest
872,Äh
873,Jungen
874,Rest
875,Unsere
876,versuche
877,Tagen
878,nächste
879,Entschuldigen
880,Doktor
881,spricht
882,könnt
883,hält
884,Team
885,Verstanden
886,kämpfen
887,heiraten
888,könntest
889,Wow
890,Mike
891,Etwas
892,Straße
893,Mist
894,König
895,redest
896,kleines
897,lebt
898,erklären
899,worden
900,Millionen
901,Wiedersehen
902,Onkel
903,#
904,kennst
905,sitzen
906,dies
907,weniger
908,Kaffee
909,ernst
910,wollt
911,tragen
912,Zeug
913,trotzdem
914,Michael
915,Ihren
916,kaufen
917,Liste
918,ändern
919,Kampf
920,hasse
921,Person
922,Mund
923,umbringen
924,Präsident
925,Boden
926,Wohin
927,machte
928,Party
929,gefragt
930,Seht
931,irgendwo
932,kümmern
933,Frank
934,kennt
935,verletzt
936,Habt
937,Nachricht
938,Willkommen
939,vielen
940,hart
941,lasse
942,total
943,Gefängnis
944,außer
945,Sicherheit
946,Schnell
947,wem
948,ehrlich
949,interessiert
950,Sex
951,sagten
952,ziehen
953,Welche
954,Unser
955,Augenblick
956,angerufen
957,aufhören
958,Klasse
959,Bild
960,stark
961,Dies
962,Eure
963,zehn
964,Sinn
965,David
966,vorstellen
967,Tom
968,Traum
969,länger
970,manchmal
971,anrufen
972,sechs
973,Arschloch
974,sollst
975,gestorben
976,Tages
977,war's
978,verschwinden
979,Kraft
980,gesprochen
981,heraus
982,genauso
983,wärst
984,Eins
985,damals
986,heißen
987,Liebling
988,wahrscheinlich
989,deshalb
990,Stelle
991,halt
992,lhren
993,Bill
994,erwartet
995,solche
996,meisten
997,bringe
998,still
999,umgebracht
1000,Stimme
1001,General
1002,Geben
1003,Entschuldige
1004,Vergiss
1005,rede
1006,führen
1007,Bewegung
1008,höre
1009,Sonst
1010,Geschäft
1011,werdet
1012,konnten
1013,wartet
1014,Raus
1015,anfangen
1016,Habe
1017,hinten
1018,fällt
1019,wen
1020,Sekunden
1021,Manchmal
1022,gerettet
1023,Naja
1024,Gibt
1025,jemals
1026,Meinung
1027,geschehen
1028,Antwort
1029,schlimm
1030,Eigentlich
1031,findet
1032,Scheiß
1033,gewinnen
1034,Tu
1035,Gedanken
1036,erinnere
1037,George
1038,mögen
1039,Herren
1040,York
1041,Earl
1042,klingt
1043,vorher
1044,Auge
1045,hab'
1046,setzen
1047,cool
1048,Anfang
1049,Immer
1050,danach
1051,Monate
1052,Lebens
1053,Beste
1054,benutzen
1055,Nehmen
1056,fühlen
1057,Ärger
1058,arbeite
1059,Rolle
1060,gefährlich
1061,Dort
1062,gelernt
1063,fallen
1064,böse
1065,werd
1066,Nähe
1067,geschickt
1068,liebt
1069,Tisch
1070,Mehr
1071,Ziel
1072,Raum
1073,jedem
1074,fliegen
1075,Wohnung
1076,Dafür
1077,lhnen
1078,erfahren
1079,dumm
1080,by
1081,eher
1082,vorsichtig
1083,herum
1084,Klappe
1085,schicken
1086,Laden
1087,aufs
1088,Wird
1089,Warten
1090,großer
1091,Charlie
1092,arbeitet
1093,Euer
1094,Worte
1095,richtige
1096,Flugzeug
1097,Firma
1098,bezahlen
1099,Einer
1100,Glaubst
1101,falls
1102,schreiben
1103,tat
1104,Darum
1105,starb
1106,Schluss
1107,Fenster
1108,liegen
1109,wär's
1110,Verzeihung
1111,niemanden
1112,neues
1113,Weiß
1114,benutzt
1115,'nen
1116,jedes
1117,schätze
1118,Finger
1119,wert
1120,rüber
1121,halte
1122,Falls
1123,besonders
1124,Daddy
1125,Witz
1126,nachdem
1127,nimmt
1128,Kontrolle
1129,großartig
1130,Herzen
1131,gutes
1132,gewonnen
1133,the
1134,Bier
1135,kamen
1136,Drei
1137,stolz
1138,Egal
1139,komisch
1140,bitten
1141,Ihrer
1142,Randy
1143,plötzlich
1144,Joe
1145,Bring
1146,Informationen
1147,bring
1148,neu
1149,glaubt
1150,Seid
1151,hörte
1152,rum
1153,Lage
1154,sowieso
1155,bekommt
1156,Ruf
1157,dagegen
1158,Richtung
1159,nötig
1160,Johnny
1161,Minute
1162,lesen
1163,behalten
1164,selber
1165,verkaufen
1166,geschrieben
1167,lhrer
1168,Entscheidung
1169,unterwegs
1170,Insel
1171,Hotel
1172,Harry
1173,voller
1174,Bob
1175,frage
1176,Monat
1177,rufe
1178,verdient
1179,Rachel
1180,gearbeitet
1181,James
1182,wenigstens
1183,wünschte
1184,tu
1185,schöne
1186,Selbst
1187,Seele
1188,stand
1189,Geist
1190,Gefahr
1191,Gefallen
1192,unmöglich
1193,gelesen
1194,glaub
1195,Wegen
1196,bezahlt
1197,Schicksal
1198,verstehst
1199,leider
1200,Monaten
1201,Weile
1202,verheiratet
1203,mussten
1204,Agent
1205,rufen
1206,jemandem
1207,gib
1208,Beispiel
1209,kalt
1210,sitzt
1211,Anruf
1212,Sekunde
1213,schneller
1214,hey
1215,verdammte
1216,Peter
1217,euer
1218,hole
1219,Sarah
1220,Denkst
1221,Bauer
1222,Karte
1223,aller
1224,du's
1225,Befehl
1226,darfst
1227,bekannt
1228,Opfer
1229,unglaublich
1230,steckt
1231,Ernst
1232,unbedingt
1233,Wen
1234,Zug
1235,perfekt
1236,witzig
1237,Amerika
1238,Keiner
1239,Kamera
1240,führt
1241,passt
1242,schlagen
1243,kriegt
1244,Glauben
1245,sieh
1246,Homer
1247,nennt
1248,bin's
1249,Gefühle
1250,ständig
1251,verändert
1252,tolle
1253,Gottes
1254,heiß
1255,Partner
1256,Mörder
1257,folgen
1258,Mich
1259,Computer
1260,dahin
1261,ansehen
1262,Außerdem
1263,Wovon
1264,nimm
1265,klein
1266,zerstört
1267,suche
1268,I
1269,nämlich
1270,Versuch
1271,schlimmer
1272,Sheriff
1273,Unfall
1274,müsste
1275,entschuldigen
1276,Vorsicht
1277,Nase
1278,sowas
1279,schießen
1280,alter
1281,Geburtstag
1282,beschützen
1283,Zurück
1284,müde
1285,Beziehung
1286,gestohlen
1287,stirbt
1288,Geheimnis
1289,süß
1290,offen
1291,Ihrem
1292,Geschenk
1293,Punkt
1294,Über
1295,hilft
1296,Dame
1297,bewegen
1298,solange
1299,sauer
1300,Tasche
1301,Schritt
1302,Claire
1303,Sie's
1304,Setz
1305,Arm
1306,meinte
1307,müsst
1308,erwischt
1309,gehabt
1310,Bart
1311,vertrauen
1312,erreichen
1313,wär
1314,Alex
1315,Gebäude
1316,Ähm
1317,versprochen
1318,O
1319,fort
1320,erledigt
1321,Armee
1322,nahm
1323,näher
1324,weitere
1325,Will
1326,Rücken
1327,Chef
1328,Paul
1329,Regierung
1330,Preis
1331,Hm
1332,Wunder
1333,Verbindung
1334,Bescheid
1335,Boot
1336,lst
1337,Dan
1338,Situation
1339,normal
1340,erledigen
1341,mußt
1342,Ehre
1343,Planeten
1344,fürs
1345,darin
1346,kriegst
1347,ich's
1348,drehen
1349,Denk
1350,Prinzessin
1351,Ben
1352,Drogen
1353,Reise
1354,Mord
1355,Ob
1356,Toll
1357,schwöre
1358,Zeiten
1359,Schlampe
1360,Regeln
1361,aussehen
1362,Rede
1363,verliebt
1364,Position
1365,redet
1366,Scheisse
1367,Möglichkeit
1368,Sonne
1369,hol
1370,letzter
1371,Kontakt
1372,and
1373,Könnte
1374,Damen
1375,deswegen
1376,ähm
1377,gekauft
1378,Schwert
1379,Hunger
1380,Frieden
1381,CTU
1382,Tony
1383,persönlich
1384,Blick
1385,Einzige
1386,Nachrichten
1387,Maul
1388,verraten
1389,Hoffnung
1390,geboren
1391,Untertitel
1392,kaputt
1393,Soldaten
1394,eigene
1395,ans
1396,übrig
1397,Muss
1398,hältst
1399,aufhalten
1400,Zeichen
1401,Sofort
1402,dauert
1403,versteckt
1404,tatsächlich
1405,Schwein
1406,Band
1407,Laß
1408,Haare
1409,wütend
1410,Hochzeit
1411,Lhr
1412,schrecklich
1413,fühlt
1414,Energie
1415,Chloe
1416,traurig
1417,sauber
1418,Leiche
1419,links
1420,Kleine
1421,super
1422,Bord
1423,möchten
1424,Erst
1425,magst
1426,fangen
1427,gesucht
1428,beschäftigt
1429,wisst
1430,weisst
1431,Wartet
1432,erwarten
1433,verschwunden
1434,Joey
1435,Professor
1436,Buffy
1437,sobald
1438,Billy
1439,geredet
1440,Brief
1441,acht
1442,Lauf
1443,Robin
1444,zeigt
1445,Show
1446,hübsch
1447,sucht
1448,Ross
1449,verkauft
1450,sagtest
1451,namens
1452,Fernsehen
1453,wohin
1454,Hol
1455,ließ
1456,heiße
1457,fährt
1458,tanzen
1459,nervös
1460,findest
1461,gegessen
1462,fehlt
1463,Vergangenheit
1464,miteinander
1465,deines
1466,neben
1467,Handy
1468,anderer
1469,tief
1470,ran
1471,Runter
1472,Aufgabe
1473,The
1474,richtigen
1475,Foto
1476,schau
1477,verdammten
1478,Tee
1479,sieben
1480,Fuß
1481,geschlafen
1482,brauch
1483,of
1484,Kindern
1485,Beine
1486,ewig
1487,lhrem
1488,absolut
1489,hm
1490,schlechte
1491,Unsinn
1492,ruf
1493,Treffen
1494,irgendetwas
1495,hörst
1496,Bombe
1497,bekam
1498,Herrn
1499,Halten
1500,gelassen
1501,Tante
1502,angefangen
1503,Hals
1504,vorne
1505,Bullen
1506,Bank
1507,Weise
1508,verantwortlich
1509,Paris
1510,öffnen
1511,schwierig
1512,seh
1513,bleibe
1514,rechts
1515,Operation
1516,Sollen
1517,Anwalt
1518,verspreche
1519,bleibst
1520,a
1521,Glückwunsch
1522,entscheiden
1523,entfernt
1524,brachte
1525,zerstören
1526,Wahrscheinlich
1527,Lied
1528,gespielt
1529,aussieht
1530,Tun
1531,Lust
1532,Vaters
1533,Uh
1534,Meinst
1535,Bilder
1536,uh
1537,kriege
1538,Feind
1539,Händen
1540,jung
1541,Ball
1542,stecken
1543,Sobald
1544,Reden
1545,geholfen
1546,gleichen
1547,gehören
1548,wach
1549,genannt
1550,zahlen
1551,nahe
1552,Aufnahme
1553,Achtung
1554,gleiche
1555,Viele
1556,Lee
1557,Eddie
1558,you
1559,Mission
1560,bekomme
1561,laut
1562,Schmerz
1563,A
1564,Ehrlich
1565,Schlag
1566,Lisa
1567,Jawohl
1568,Fleisch
1569,legen
1570,möchtest
1571,Verstehst
1572,Wozu
1573,Weihnachten
1574,Erinnerst
1575,Zieh
1576,Schwierigkeiten
1577,Park
1578,Durch
1579,Bleiben
1580,wussten
1581,meint
1582,Gesellschaft
1583,Vince
1584,gebeten
1585,erhalten
1586,bedeuten
1587,Kennst
1588,verstecken
1589,Respekt
1590,dasselbe
1591,Gehirn
1592,entschieden
1593,zieht
1594,liebst
1595,dachten
1596,Witze
1597,na
1598,sorgen
1599,All
1600,'
1601,Volk
1602,Rat
1603,lebe
1604,Präsidenten
1605,Schuhe
1606,Monster
1607,dauern
1608,Beweise
1609,Hälfte
1610,schauen
1611,Kirche
1612,Eines
1613,E
1614,Hintern
1615,Spur
1616,Lehrer
1617,Hilf
1618,Gold
1619,Denken
1620,lieb
1621,FBI
1622,wunderbar
1623,Güte
1624,lasst
1625,Jim
1626,geliebt
1627,fahre
1628,Loch
1629,geschlagen
1630,ganzes
1631,wunderschön
1632,lachen
1633,Colonel
1634,beweisen
1635,Zeig
1636,Kleiner
1637,gegenüber
1638,Bus
1639,großes
1640,Verstand
1641,trägt
1642,herausfinden
1643,gewartet
1644,niemandem
1645,Gegend
1646,Bevor
1647,schönen
1648,seltsam
1649,bewegt
1650,Kate
1651,Haut
1652,Fotos
1653,nah
1654,Angriff
1655,Erzähl
1656,interessant
1657,Schlaf
1658,Wind
1659,Jesus
1660,Messer
1661,lag
1662,fürchte
1663,beginnt
1664,Weiter
1665,überrascht
1666,to
1667,Richard
1668,Stell
1669,gefangen
1670,bleib
1671,Bein
1672,Eier
1673,singen
1674,seht
1675,Überraschung
1676,Dorf
1677,besorgen
1678,Glas
1679,Fünf
1680,Einfach
1681,besuchen
1682,geändert
1683,beginnen
1684,Henry
1685,echte
1686,Pferd
1687,Held
1688,Taxi
1689,Freunden
1690,mitnehmen
1691,Gruppe
1692,Sorry
1693,besorgt
1694,System
1695,Gleich
1696,Würde
1697,Jimmy
1698,ruft
1699,Fahren
1700,Steh
1701,nimmst
1702,Obwohl
1703,Bringt
1704,falschen
1705,Susan
1706,leisten
1707,schwanger
1708,Fahr
1709,Adresse
1710,gemeinsam
1711,B
1712,entkommen
1713,übel
1714,vermisst
1715,Lady
1716,Küche
1717,Flug
1718,Besuch
1719,hängt
1720,werfen
1721,falsche
1722,Sogar
1723,Ring
1724,Verschwinde
1725,überleben
1726,Nick
1727,Gesetz
1728,Tor
1729,Wald
1730,ungefähr
1731,s
1732,Patienten
1733,Maschine
1734,Könnten
1735,junge
1736,Fräulein
1737,gehts
1738,Ehe
1739,Würden
1740,Schauspieler
1741,Dach
1742,Übersetzung
1743,kannte
1744,Bringen
1745,wir's
1746,drinnen
1747,Wisst
1748,Während
1749,Tat
1750,Suche
1751,Kim
1752,Letzte
1753,blöd
1754,Blumen
1755,Setzen
1756,Joy
1757,Freiheit
1758,seines
1759,Ecke
1760,Wäre
1761,Knast
1762,Karten
1763,pro
1764,Leg
1765,helfe
1766,oh
1767,Wein
1768,wette
1769,Vergnügen
1770,Uns
1771,Unterschied
1772,Lieber
1773,Chuck
1774,Verbrechen
1775,gibst
1776,Vertrauen
1777,gesund
1778,Deswegen
1779,zweite
1780,Hörst
1781,Steve
1782,erkennen
1783,Danny
1784,Meter
1785,euren
1786,weder
1787,Schüler
1788,obwohl
1789,bisher
1790,welcher
1791,Mut
1792,davor
1793,Bar
1794,wohnen
1795,Dem
1796,Echt
1797,statt
1798,Pause
1799,Neues
1800,Auftrag
1801,Hoffentlich
1802,Tschüss
1803,Wand
1804,schreit
1805,Männern
1806,Kennen
1807,spreche
1808,kostet
1809,Zuerst
1810,Erfolg
1811,Wofür
1812,soweit
1813,Möchtest
1814,Meinen
1815,teilen
1816,erschossen
1817,entlang
1818,Eis
1819,'nem
1820,Amerikaner
1821,Abendessen
1822,Mistkerl
1823,übernehmen
1824,Irgendwas
1825,danken
1826,irgendwann
1827,gebaut
1828,Bobby
1829,schützen
1830,beenden
1831,Super
1832,Andy
1833,Van
1834,Polizist
1835,gefahren
1836,Chris
1837,Bericht
1838,wovon
1839,Test
1840,Monsieur
1841,Arme
1842,wüsste
1843,woher
1844,Majestät
1845,Fertig
1846,versteht
1847,trifft
1848,Meer
1849,Hut
1850,zuvor
1851,lief
1852,&
1853,Doug
1854,Haltet
1855,Zeitung
1856,Mami
1857,schuldig
1858,bauen
1859,Freude
1860,zufrieden
1861,Zuhause
1862,versuchte
1863,Drink
1864,Niemals
1865,sprach
1866,indem
1867,gemeint
1868,fühlst
1869,deren
1870,Quatsch
1871,Kugel
1872,Klingt
1873,hielt
1874,Gericht
1875,furchtbar
1876,Würdest
1877,Wirst
1878,verpasst
1879,Ohren
1880,Rose
1881,neuer
1882,fanden
1883,Haufen
1884,Drehbuch
1885,Gutes
1886,Schätzchen
1887,Deal
1888,Ma'am
1889,Haar
1890,stehe
1891,fassen
1892,Ehemann
1893,funktionieren
1894,fragte
1895,verhaftet
1896,drüber
1897,Sergeant
1898,stimmt's
1899,Verantwortung
1900,Major
1901,feiern
1902,Bücher
1903,kümmere
1904,ähnlich
1905,unterhalten
1906,Stein
1907,kümmert
1908,nächstes
1909,gewusst
1910,Beim
1911,schöner
1912,aufpassen
1913,Unglaublich
1914,Katze
1915,DER
1916,geschieht
1917,Brüder
1918,mitgebracht
1919,unseres
1920,Verstehe
1921,Lord
1922,letztes
1923,dessen
1924,Vier
1925,mitten
1926,erinnert
1927,Wahnsinn
1928,vorhin
1929,Neuigkeiten
1930,setzt
1931,klasse
1932,Einige
1933,zufällig
1934,Kleid
1935,Jedenfalls
1936,Angebot
1937,erklärt
1938,stellt
1939,Monica
1940,Restaurant
1941,Kommst
1942,Zur
1943,Serie
1944,melden
1945,Clark
1946,Brücke
1947,Erinnerungen
1948,gestellt
1949,Sagt
1950,Schmerzen
1951,besteht
1952,wwwtvuserde
1953,verdienen
1954,hallo
1955,offensichtlich
1956,Fisch
1957,hängen
1958,Gelegenheit
1959,Endlich
1960,Möchten
1961,konntest
1962,Doctor
1963,bekommst
1964,Al
1965,Idioten
1966,Virus
1967,größte
1968,gingen
1969,Strand
1970,geplant
1971,betrunken
1972,fängt
1973,keinem
1974,bringst
1975,Süße
1976,Nancy
1977,irgendwelche
1978,Thema
1979,Date
1980,Stellen
1981,machten
1982,diesmal
1983,Guck
1984,Figur
1985,Weisst
1986,ne
1987,brechen
1988,lacht
1989,Gar
1990,angetan
1991,Paar
1992,Druck
1993,mitkommen
1994,Ab
1995,reich
1996,Nie
1997,Mark
1998,Leider
1999,Fluss
2000,wirkt
2001,Werden
2002,traf
2003,schließlich
2004,Richtige
2005,Gewalt
2006,gelaufen
2007,Ari
2008,Ray
2009,Daten
2010,Hunde
2011,Großvater
2012,wahre
2013,nachgedacht
2014,Falle
2015,eigenes
2016,Au
2017,Solange
2018,Gang
2019,sahen
2020,erreicht
2021,Willen
2022,Tommy
2023,solchen
2024,schlechter
2025,einzigen
2026,willkommen
2027,ermordet
2028,Tiere
2029,Sollte
2030,'ner
2031,längst
2032,Don
2033,Autos
2034,Hätte
2035,wohnt
2036,Max
2037,krieg
2038,Jeff
2039,fiel
2040,Hose
2041,Mary
2042,leiden
2043,Hau
2044,sprichst
2045,freue
2046,Außer
2047,gebrochen
2048,Baum
2049,Kyle
2050,gehalten
2051,Träume
2052,Reihe
2053,LA
2054,stelle
2055,Medizin
2056,halb
2057,gezeigt
2058,Meilen
2059,Lieutenant
2060,hieß
2061,Wunsch
2062,erster
